GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
CURXRP,8/12/13,8/19/13,8/21/13,HI,HOLIDAY INNS,Holiday Inn Natl Air Arlington VA,2650 Jefferson Davis Hwy,Arlington                ,VA,22202,US,2,99.00,KNGXVU,N
CUSDTN,3/24/11,3/27/11,3/28/11,WI,WESTIN HOTELS,Westin Tampa Harbou FL,725 S Harbour Island Blvd,Tampa                    ,FL,33602,US,1,108.00,H1K,Y
CUTVIT,4/19/13,4/24/13,5/4/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott - San Ramon Ca,18090 San Ramon Vly Blvd,San Ramon                ,CA,94583,US,10,101.00,GOVA00,N
CUVGEZ,6/8/12,6/13/12,6/14/12,GI,HILTON GARDEN INN,Hilton Garden Inn Detroit Met,31800 Smith Road,Romulus                  ,MI,48174,US,1,91.00,A01AXY,N
CUVKWZ,2/13/13,2/19/13,2/21/13,MC,MARRIOTT HOTELS,Marriott Atlanta Downtown,160 Spring Street,Atlanta                  ,GA,30303,US,2,133.00,FDMT00,Y
CUVKWZ,2/13/13,2/19/13,2/21/13,MC,MARRIOTT HOTELS,Marriott Atlanta Downtown,160 Spring Street,Atlanta                  ,GA,30303,US,2,133.00,FDMT00,Y
CUVKWZ,2/13/13,2/19/13,2/21/13,MC,MARRIOTT HOTELS,Marriott Atlanta Downtown,160 Spring Street,Atlanta                  ,GA,30303,US,2,133.00,FDMT00,Y
CUVKWZ,2/13/13,2/21/13,2/22/13,MC,MARRIOTT HOTELS,"Marriott Downtown Philadelphia, PA",1201 Market Street,Philadelphia             ,PA,19107,US,1,137.00,GOVA00,Y
CUVKWZ,2/13/13,2/21/13,2/22/13,MC,MARRIOTT HOTELS,"Marriott Downtown Philadelphia, PA",1201 Market Street,Philadelphia             ,PA,19107,US,1,137.00,GOVA00,Y
CUVKWZ,2/13/13,2/21/13,2/22/13,MC,MARRIOTT HOTELS,"Marriott Downtown Philadelphia, PA",1201 Market Street,Philadelphia             ,PA,19107,US,1,137.00,GOVA00,Y
CUWNHA,3/10/11,3/14/11,3/17/11,JD,JURYS DOYLE HOTEL GROUP,Jurys Washington Hotel Wash DC,1500 New Hampshire Ave Nw,Washington               ,DC,20036,US,3,209.00,B2D,N
CUWNHA,3/10/11,3/14/11,3/17/11,JD,JURYS DOYLE HOTEL GROUP,Jurys Washington Hotel Wash DC,1500 New Hampshire Ave Nw,Washington               ,DC,20036,US,3,209.00,B2D,N
CUWNHA,3/10/11,3/14/11,3/17/11,JD,JURYS DOYLE HOTEL GROUP,Jurys Washington Hotel Wash DC,1500 New Hampshire Ave Nw,Washington               ,DC,20036,US,3,209.00,B2D,N
CUXFUI,12/5/11,12/7/11,12/9/11,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,2,183.00,A0CE0J,Y
CUXUSH,8/4/11,8/9/11,8/16/11,HI,HOLIDAY INNS,Holiday Inn San Diego Bayside CA,4875 North Harbor Drive,San Diego                ,CA,92106,US,7,131.00,KNG,Y
CUXWGA,4/17/13,4/22/13,4/25/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,3,149.00,A1KXVU,N
CVANFA,12/9/10,12/14/10,12/16/10,HH,HILTON/CONRAD HOTELS,Hilton Stockton CA,2323 Grand Canal Blvd,Stockton                 ,CA,95207-8233,US,2,80.00,A00,Y
CVANFA,12/9/10,12/16/10,12/17/10,RC,RESIDENCE INNS,Res Inn South Natomas,2410 W El Camino Avenue,Sacramento               ,CA,95833,US,1,84.00,GOV,Y
CVCGGR,12/5/12,12/10/12,12/12/12,HI,HOLIDAY INNS,Holiday Inn Express And Suites Manteca C,179 Commerce Ave,Manteca                  ,CA,95336,US,2,77.00,KFNXVU,Y
CVCWRX,7/5/13,7/9/13,7/12/13,HH,HILTON/CONRAD HOTELS,Hilton Alexandria Mark Center Alexandria,5000 Seminary Road,Alexandria               ,VA,22311,US,3,169.00,A00EWH,Y
CVDSZF,5/16/12,5/20/12,5/26/12,CZ,COMFORT SUITES,Comfort Suites Denton TX,1100 I 35E,Denton                   ,TX,76205,US,6,77.00,Z721XV,N
CVIGOU,6/19/13,6/24/13,6/25/13,HH,HILTON/CONRAD HOTELS,Fort Worth Hilton TX,815 Main Street,Fort Worth               ,TX,76102,US,1,139.00,A09B6H,Y
CVIKYL,5/16/13,5/20/13,5/22/13,HG,HOMEWOOD SUITE,Homewood Suites Miami Airport FL,5500 Blue Lagoon Dr,Miami                    ,FL,33126,US,2,125.00,A01A1U,N
CVLWXE,3/4/11,3/9/11,3/11/11,HG,HOMEWOOD SUITE,Homewood Ste Denver - Lakewood CO,139 Union Blvd,Denver                   ,CO,80228,US,2,141.00,A03,N
CVMGEJ,4/15/11,4/20/11,4/21/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,1,120.00,A00,Y
CVOFVA,8/15/13,8/19/13,8/22/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,3,91.00,A03ACW,N
CVPRCL,10/7/11,10/11/11,10/13/11,LM,LEXINGTON MGNT CORP.,La Posada Hotel And Suites,1000 Zaragoza Street,Laredo                   ,TX,78040,US,2,82.00,A1K,Y
CVUJJF,9/13/11,9/14/11,9/15/11,CY,COURTYARD BY MARRIOTT,Courtyard Memphis Arpt,1780 Nonconnah Blvd,Memphis                  ,TN,38131,US,1,96.00,GOV,N
CVUPGA,9/19/13,9/24/13,9/26/13,HX,HAMPTON INNS,Hampton Stes Tulsa South Bixby,8220 East Regal Place,Tulsa                    ,OK,74133,US,2,77.00,A05A1N,Y
CVVTZA,12/14/12,12/19/12,12/20/12,FN,FAIRFIELD INN,Fairfield Inn N Stes Marriott Washington,500 H St NW,Washington               ,DC,20001,US,1,99.00,HDYA00,N
CVYEDS,5/29/13,6/3/13,6/6/13,RC,RESIDENCE INNS,Residence Appleton,310 Metro Drive,Appleton                 ,WI,54915,US,3,82.00,CORP,N
CVYNCS,12/27/12,1/2/13,1/4/13,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,2,125.00,C1KXVC,N
CWALLZ,1/11/12,1/18/12,1/20/12,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,2,183.00,A03ACV,Y
CWALZE,1/16/13,1/20/13,1/21/13,HI,HOLIDAY INNS,Holiday Inn Express Airport,1150 W  State Rd 84,Fort Lauderdale          ,FL,33316,US,1,164.00,KNGXVU,Y
CWBKWH,3/8/11,3/9/11,3/10/11,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,211.00,GOV,N
CWDTBG,10/23/12,10/24/12,10/25/12,CY,COURTYARD BY MARRIOTT,Courtyard Marriott Fisherman's Wharf San,580 Beach Street,San Francisco            ,CA,94133,US,1,184.00,GOVB00,N
CWDUEP,4/25/13,4/30/13,5/2/13,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,2,94.00,A02A7G,Y
CWDYPI,8/10/12,8/15/12,8/17/12,IL,INNLINK RSVNS,Pearsons Pond Inn And Spa Juneau AK,4541 Sawa Circle Juneau,Juneau                   ,AK,99801,US,2,149.00,A1QXVU,N
CWEPDZ,9/6/13,9/11/13,9/12/13,SI,SHERATON HOTELS,Sheraton Meadowlands Conf Ctr East Ruthe,2 Meadowlands Plaza,East Rutherford          ,NJ,07073,US,1,120.00,B2DXVU,N
CWEYCG,8/30/13,9/4/13,9/5/13,LM,LEXINGTON MGNT CORP.,Silver Legacy Resort Casino,407 North Virgina Street,Reno                     ,NV,89501,US,1,94.00,C1KGOV,N
CWFGKZ,1/12/12,1/17/12,1/19/12,RC,RESIDENCE INNS,Residence Inn Marriott Ridgela,855 Centre St,Ridgeland                ,MS,39157,US,2,77.00,GOVA00,N
CWFHBR,8/3/11,8/8/11,8/11/11,MC,MARRIOTT HOTELS,Marriott Jacksonville,4670 Salisbury Rd,Jacksonville             ,FL,32256,US,3,82.00,GOV,N
CWHJTY,4/7/11,4/12/11,4/15/11,GI,HILTON GARDEN INN,Hilton Garden Inn Scottsdale AZ,7324 E Indian School Road,Scottsdale               ,AZ,85251,US,3,126.00,A03,N
CWHJTY,4/7/11,4/12/11,4/15/11,GI,HILTON GARDEN INN,Hilton Garden Inn Scottsdale AZ,7324 E Indian School Road,Scottsdale               ,AZ,85251,US,3,126.00,A03,N
CWHJTY,4/11/11,4/12/11,4/15/11,IN,INDIGO HOTELS,Hotel Indigo Scottsdale AZ,4415 North Civic Center Plaza,Scottsdale               ,AZ,85251,US,3,126.00,2DN,N
CWICUL,8/15/13,8/18/13,8/21/13,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,3,121.00,A00A5D,Y
CWIHQY,1/19/11,1/24/11,1/25/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,120.00,A04,N
CWIOJM,3/16/12,3/20/12,3/22/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billing MT,27 North 27Th St,Billings                 ,MT,59101,US,2,139.00,STNXVU,N
CWJXQG,3/30/12,4/4/12,4/5/12,ES,EMBASSY SUITES,Embassy Suites El Paso - El Paso TX,6100 Gateway East,El Paso                  ,TX,79905,US,1,88.00,A07A1K,Y
CWKQKO,1/10/11,1/13/11,1/14/11,LQ,LA QUINTA INN AND SUITES,La Quinta Is Little Rock Dwntn AR,617 South Broadway,Little Rock              ,AR,72201,US,1,75.00,A00,Y
CWOYOP,12/9/11,12/19/11,12/20/11,MC,MARRIOTT HOTELS,Marriott Financial Center New York NY,85 West Street,New York                 ,NY,10006,US,1,295.00,GMEF00,N
CWPAWX,7/19/13,7/24/13,7/25/13,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,B2DXVU,Y
CWPAWX,7/19/13,7/24/13,7/25/13,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,B2DXVU,Y
CWPGHC,1/12/12,1/17/12,1/19/12,RC,RESIDENCE INNS,Residence Inn Marriott Ridgela,855 Centre St,Ridgeland                ,MS,39157,US,2,77.00,GOVA00,N
CWPONE,6/6/13,6/10/13,6/11/13,XV,SPRINGHILL SUITES,Springhill Sts Marriott,5940 San Bernardo Avenue,Laredo                   ,TX,78041,US,1,82.00,GOVB00,Y
CWQOFX,3/9/12,3/12/12,3/16/12,WR,STERLING INTNL,Esplendor Resort At Rio Rico AZ,1069 Camino Caralampi,Rio Rico                 ,AZ,85648,US,4,77.00,N2DXVU,N
CWRPWU,12/11/11,12/11/11,12/12/11,GI,HILTON GARDEN INN,Hilton Garden Inn US Capitol - Washingto,1225 First St Ne,Washington               ,DC,20002,US,1,183.00,A00A73,N
CWTRAI,11/6/10,11/8/10,11/9/10,CY,COURTYARD BY MARRIOTT,Courtyard Charleston Riverview SC,35 Lockwood Drive,Charleston               ,SC,29401,US,1,132.00,GOV,N
CWTRAI,11/6/10,11/8/10,11/9/10,CY,COURTYARD BY MARRIOTT,Courtyard Charleston Riverview SC,35 Lockwood Drive,Charleston               ,SC,29401,US,1,132.00,GOV,N
CWWLHM,8/8/13,8/12/13,8/13/13,HH,HILTON/CONRAD HOTELS,Hilton Palm Beach Airport,150 Australian Avenue,West Palm Beach          ,FL,33406,US,1,84.00,A03A3W,N
CWXRGH,3/12/13,3/26/13,3/29/13,HI,HOLIDAY INNS,Holiday Inn Waikiki - Honolulu HI,2300 Kalakaua Avenue,Honolulu                 ,HI,96815,US,3,177.00,KNGXVU,Y
CWYLST,2/1/12,2/6/12,2/7/12,DN,DESTINATION HOTELS,The Madison Hotel,1177 Fifteenth St Nw,Washington               ,DC,20005,US,1,183.00,A1KXVU,N
CWYVSX,7/3/13,7/8/13,7/9/13,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St NW,Washington               ,DC,20001,US,1,169.00,DBLFPL,N
CWZRUN,9/4/13,9/8/13,9/13/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Downtown Conv Ctr Portland,1441 Ne 2Nd Avenue,Portland                 ,OR,97232,US,5,113.00,KRNXVU,Y
CXAEDH,5/5/11,5/10/11,5/11/11,HG,HOMEWOOD SUITE,Homewood Stes Colorado Springs CO,2875 Zeppelin Rd,Colorado Springs         ,CO,80916,US,1,84.00,A0A,N
CXAEDH,5/10/11,5/10/11,5/11/11,HG,HOMEWOOD SUITE,Homewood Stes Colorado Springs CO,2875 Zeppelin Rd,Colorado Springs         ,CO,80916,US,1,84.00,A0A,N
CXENDK,8/15/13,8/19/13,8/22/13,WV,TRAVELCLICK,Pullman Plaza Hotel Huntington WV,1001 Third Avenue,Huntington               ,WV,25701,US,3,77.00,C1KGOV,N
CXIBRU,4/17/13,4/21/13,4/26/13,HH,HILTON/CONRAD HOTELS,Hilton Palmer House,17 East Monroe Street,Chicago                  ,IL,60603,US,5,171.00,A0SLX2,Y
CXKQPZ,9/7/11,9/12/11,9/13/11,CX,COUNTRY HOSPITALITY INN,Country Inn Suites - Sioux Falls SD,200 East 8Th Street,Sioux Falls              ,SD,57104,US,1,77.00,IA0,Y
CXLJVZ,9/13/13,9/18/13,9/19/13,HG,HOMEWOOD SUITE,Homewood Suites San Antonio Nw TX,4323 Spectrum One,San Antonio              ,TX,78230,US,1,106.00,A03A16,Y
CXMOUK,5/1/13,5/5/13,5/9/13,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,4,137.00,A00A1N,N
CXODNU,1/11/11,1/13/11,1/14/11,HX,HAMPTON INNS,Hampton Inn Tampa Air,4817 W Laurel St,Tampa                    ,FL,33607,US,1,99.00,A0F,N
CXPVVZ,2/8/12,2/13/12,2/16/12,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St,Washington               ,DC,20001,US,3,183.00,KNGFPL,Y
CXRCAM,5/29/13,6/3/13,6/7/13,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,4,224.00,DBLFPL,Y
CXSFAO,7/20/12,7/24/12,7/25/12,HI,HOLIDAY INNS,Holiday Inn San Diego Bayside CA,4875 North Harbor Drive,San Diego                ,CA,92106,US,1,133.00,2QNXVU,N
CXTEYU,2/15/12,2/21/12,2/22/12,OM,OMNI/SUPRANATIONAL,Omni Fort Worth Hotel,1300 Houston Street Tarrant,Fort Worth               ,TX,76102,US,1,139.00,A1KGOV,Y
CXTEYU,2/15/12,2/21/12,2/22/12,OM,OMNI/SUPRANATIONAL,Omni Fort Worth Hotel,1300 Houston Street Tarrant,Fort Worth               ,TX,76102,US,1,139.00,A1KGOV,Y
CXUSRL,6/1/11,6/8/11,6/10/11,SI,SHERATON HOTELS,Four Points Bangor,308 Godfrey Blvd,Bangor                   ,ME,04401,US,2,75.00,C1K,Y
CXUTVE,2/3/11,2/8/11,2/9/11,CY,COURTYARD BY MARRIOTT,Courtyard Overland Park,11301 Metcalf Avenue,Overland Park            ,KS,66210,US,1,99.00,GOV,N
CXXLVU,8/10/12,8/15/12,8/16/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Downtown - Orlando FL,304 West Colonial Drive,Orlando                  ,FL,32801,US,1,97.00,KSNXVU,Y
CXXOKS,10/12/11,10/17/11,10/19/11,SR,SRS HOTELS,Hotel Monteleone New Orleans LA,Royal Street 214,New Orleans              ,LA,70130,US,2,135.00,C1KXVU,Y
CXYKBW,11/3/10,11/8/10,11/10/10,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,2,181.00,DBL,Y
CXYKBW,11/3/10,11/8/10,11/10/10,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,2,181.00,DBL,Y
CXZZUY,11/8/11,11/14/11,11/16/11,CX,COUNTRY HOSPITALITY INN,Country Inn  Stes Grand Forks ND,3101 South 42Nd Street,Grand Forks              ,ND,58201,US,2,77.00,IA0023,Y
CYAKII,3/26/12,3/27/12,3/28/12,WG,WINGATE INNS,"Wingate By Wy El Paso, TX",6351 Gateway West,El Paso                  ,TX,79925,US,1,88.00,NQQ1ZG,N
CYCOKO,7/24/13,7/28/13,8/2/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Seattle WA,1113 Sixth Avenue,Seattle                  ,WA,98101,US,5,137.00,2DNXVU,Y
CYCOKO,7/24/13,7/28/13,8/2/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Seattle WA,1113 Sixth Avenue,Seattle                  ,WA,98101,US,5,137.00,2DNXVU,Y
CYFBLQ,12/8/11,12/13/11,12/15/11,WY,WYNDHAM HOTELS,Wyndham Riverfront Little Rock AR,2 Riverfront Place,North Little Rock        ,AR,72114,US,2,86.00,N1KXVU,Y
CYFBLQ,12/9/11,12/13/11,12/15/11,WY,WYNDHAM HOTELS,Wyndham Riverfront Little Rock AR,2 Riverfront Place,North Little Rock        ,AR,72114,US,2,86.00,N1KXVU,N
CYFERQ,1/16/13,1/22/13,2/8/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport Arlington VA,1480 Crystal Drive,Arlington                ,VA,22202,US,17,183.00,KSN523,N
CYGJNW,11/5/10,11/16/10,11/18/10,JD,JURYS DOYLE HOTEL GROUP,Jurys Washington Hotel Wash DC,1500 New Hampshire Ave Nw,Washington               ,DC,20036,US,2,181.00,B2D,N
CYGUZG,4/12/12,4/14/12,4/15/12,HI,HOLIDAY INNS,Holiday Inn Crowne Plaza Natl Arpt Arlin,1489 Jefferson Davis,Arlington                ,VA,22202,US,1,75.84,KNGH4K,Y
CYHSYB,2/17/12,2/23/12,2/24/12,WI,WESTIN HOTELS,The Westin St Louis MO,811 Spruce Street,Saint Louis              ,MO,63102,US,1,104.00,V1KXVU,Y
CYJYFP,11/5/10,11/15/10,11/16/10,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,1,181.00,A1K,N
CYJYFP,11/5/10,11/15/10,11/16/10,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,1,181.00,A1K,N
CYMEVC,1/5/11,1/9/11,1/14/11,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,5,129.00,C2Q,Y
CYMSFN,2/13/13,2/19/13,2/22/13,CY,COURTYARD BY MARRIOTT,Courtyard Fort Worth Downtown Marriott -,601 Main Street,Fort Worth               ,TX,76102,US,3,139.00,GOVV00,Y
CYNENB,9/11/13,9/16/13,9/17/13,HI,HOLIDAY INNS,Holiday Inn Exp Ste - Las Cruces NM,2142 Telshor Court,Las Cruces               ,NM,88011,US,1,84.00,KENXVU,Y
CYNENB,9/11/13,9/17/13,9/20/13,SI,SHERATON HOTELS,Sheraton Albuquerque Uptown NM,2600 Louisiana Blvd NE,Albuquerque              ,NM,87110,US,3,81.00,H1KXVU,Y
CYPVPL,2/14/13,2/19/13,2/23/13,WY,WYNDHAM HOTELS,Wyndham Garden South - Miami Beach FL,1050 Washington Ave,Miami Beach              ,FL,33139,US,4,151.00,N1KXVU,N
CYQDUC,8/30/13,9/5/13,9/6/13,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Suites - Salt Lake City UT,4905 West Wiley Post Way,Salt Lake City           ,UT,84116,US,1,83.60,A04A95,Y
CYQZKL,3/13/12,3/19/12,3/20/12,ES,EMBASSY SUITES,Embassy Suites Riverwalk - San Antonio T,123 E. Houston Street,San Antonio              ,TX,78205,US,1,106.00,A03AGX,N
CYQZKL,3/13/12,3/20/12,3/21/12,SI,SHERATON HOTELS,Sheraton Albuquerque Uptown NM,2600 Louisiana Blvd NE,Albuquerque              ,NM,87110,US,1,81.00,M1KXVU,N
CYRWTT,1/27/11,2/1/11,2/2/11,HY,HYATT HOTELS,Hyatt Place Salt Lake City Downtown,55 N 400 West,Salt Lake City           ,UT,84101,US,1,95.00,KNG,Y
CYSQSW,12/16/10,12/21/10,12/22/10,HY,HYATT HOTELS,Hyatt Regency Columbus OH,350 N High Street,Columbus                 ,OH,43215,US,1,101.00,KNG,N
CYTOXT,12/22/10,12/27/10,12/28/10,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,120.00,A04,N
CYTOXT,12/22/10,12/27/10,12/28/10,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,120.00,A04,N
CYTOXT,12/22/10,12/28/10,12/29/10,HH,HILTON/CONRAD HOTELS,Hilton Indianapolis,120 West Market Street,Indianapolis             ,IN,46204,US,1,91.00,A02,N
CYTOXT,12/22/10,12/28/10,12/29/10,HH,HILTON/CONRAD HOTELS,Hilton Indianapolis,120 West Market Street,Indianapolis             ,IN,46204,US,1,91.00,A02,N
CYWKRF,9/13/11,9/14/11,9/15/11,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,1,95.00,A02,N
CYXDEV,2/3/11,2/7/11,2/9/11,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,2,181.00,GOV,N
CYXNRM,3/29/13,4/8/13,4/9/13,HH,HILTON/CONRAD HOTELS,Hilton Newark Penn,Raymond Blvd,Newark                   ,NJ,07102,US,1,150.00,A00DQK,N
CYXUMQ,1/6/11,1/6/11,1/7/11,SI,SHERATON HOTELS,Sheraton Crescent Hotel Phoenix AZ,2620 West Dunlap Avenue,Phoenix                  ,AZ,85021,US,1,126.00,D2D,N
CYZOJE,1/18/12,1/22/12,1/27/12,HY,HYATT HOTELS,Hyatt Regency Reston VA,1800 Presidents St,Reston                   ,VA,20190,US,5,183.00,DBLGVD,N
CYZTEZ,6/8/11,6/14/11,6/17/11,HI,HOLIDAY INNS,Holiday Inn Orlando,8629 International Drive,Orlando                  ,FL,32819,US,3,79.00,2QN,Y
CZAGYK,8/15/13,8/20/13,8/21/13,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,V2DXVU,Y
CZBMCY,7/31/13,8/5/13,8/9/13,WI,WESTIN HOTELS,The Westin San Francisco Airport,1 Old Bayshore Hwy,Millbrae                 ,CA,94030,US,4,111.00,C1KXVU,Y
CZBMCY,8/5/13,8/5/13,8/9/13,WI,WESTIN HOTELS,The Westin San Francisco Airport,1 Old Bayshore Hwy,Millbrae                 ,CA,94030,US,4,111.00,C1KXVU,N
CZBPNM,6/3/11,6/7/11,6/8/11,DT,DOUBLETREE HOTELS,Doubletree Greensboro,3030 High Point Road,Greensboro               ,NC,27403,US,1,85.00,A02,N
CZCCCE,11/5/10,11/15/10,11/19/10,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,4,181.00,A1K,N
CZEFJM,1/25/12,1/30/12,1/31/12,WH,W HOTELS,W Hotel New Orleans,333 Poydras Street,New Orleans              ,LA,70130,US,1,135.00,A1KXVU,Y
CZENZD,12/30/10,1/2/11,1/4/11,BW,BEST WESTERN INTL,Best Western Peppertree Auburn WA,401 8Th Street Sw,Auburn                   ,WA,98001,US,2,93.46,B1K,N
CZFWVJ,3/30/11,4/4/11,4/7/11,HH,HILTON/CONRAD HOTELS,Hilton Alexandria Mark Center Alexandria,5000 Seminary Road,Alexandria               ,VA,22311,US,3,211.00,A03,N
CZFXHH,6/8/11,6/13/11,6/15/11,AK,Autograph The Raphael Hotel - Kansas Cit,Autograph The Raphael Hotel - Kansas Cit,325 Ward Parkway,Kansas City              ,MO,64112,US,2,199.00,REG,N
CZFZFJ,5/9/12,5/14/12,5/15/12,HI,HOLIDAY INNS,"Holiday Inn Exp Stes Allen Park, MI",3600 Enterprise Drive,Allen Park               ,MI,48101,US,1,91.00,KNGXVU,Y
CZHFKZ,5/13/11,5/16/11,5/20/11,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,4,245.65,KNG,N
CZHQJI,5/2/13,5/7/13,5/9/13,SI,SHERATON HOTELS,Sheraton Old San Juan,100 Brumbaugh Street,San Juan,,,PR,2,155.00,C1KXVU,Y
CZJGBW,2/8/11,2/11/11,2/13/11,BR,RENAISSANCE HOTELS,Renaissance Worthington,200 Main Street,Fort Worth               ,TX,76102,US,2,138.00,GOV,N
CZJQDP,9/17/12,9/19/12,9/21/12,HX,HAMPTON INNS,Hampton Ste Mobile Histor Dtwn AL,62 South Royal Street,Mobile                   ,AL,36602,US,2,94.00,A0FA1Q,Y
CZKUCH,10/18/12,10/22/12,10/23/12,GI,HILTON GARDEN INN,Hilton Garden Inn El Paso TX,111 East University Avenue,El Paso                  ,TX,79902,US,1,88.00,A02A7M,N
CZKXSP,1/19/11,1/23/11,1/25/11,HH,HILTON/CONRAD HOTELS,Hilton San Diego Gaslamp Qtr CA,401 K Street,San Diego                ,CA,92101,US,2,131.00,A00,Y
CZNVGZ,11/29/10,11/30/10,12/1/10,MC,MARRIOTT HOTELS,Marriott Miami Biscayne Bay,1633 North Bayshore Drive,Miami                    ,FL,33132,US,1,104.00,GOV,N
CZQGSB,3/7/11,3/8/11,3/9/11,MC,MARRIOTT HOTELS,Marriott Wardman Park Hotel Washington D,2660 Woodley Road Nw,Washington               ,DC,20008,US,1,211.00,GOV,N
CZQPGU,1/19/11,1/24/11,1/28/11,HX,HAMPTON INNS,Hampton Inn Golden Co,17150 West Colfax Ave,Golden                   ,CO,80401,US,4,127.00,A05,Y
CZSLBJ,11/29/11,12/1/11,12/2/11,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,1,133.00,A0LK1Z,N
CZSQOD,8/2/12,8/12/12,8/17/12,ES,EMBASSY SUITES,Embassy Stes Crysta Arlington VA,1300 Jefferson Davis Hwy,Arlington                ,VA,22202,US,5,169.00,A0HA6L,Y
CZVJHW,8/8/12,8/12/12,8/17/12,CQ,CLUB QUARTERS,Club Quarters - San Francisco CA,424 Clay Street,San Francisco            ,CA,94111,US,5,155.00,BSTWZ2,Y
CZWEXY,2/24/12,2/28/12,3/1/12,HY,HYATT HOTELS,Hyatt Regency Houston TX,1200 Louisiana St,Houston                  ,TX,77002,US,2,109.00,KIGGVD,N
CZXOGC,3/8/13,3/13/13,3/14/13,HI,HOLIDAY INNS,Holiday Inn Exp Convention Ctr - Fort La,1500 Se 17Th St Causeway,Fort Lauderdale          ,FL,33316,US,1,137.00,KFNXVU,Y
CZYJNC,9/14/11,10/4/11,10/7/11,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2Nd Street,Phoenix                  ,AZ,85004,US,3,105.00,DBL,N
