GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
KCZRKU,4/14/11,4/21/11,4/22/11,DT,DOUBLETREE HOTELS,Doubletree Washington Natl Airport,300 Army Navy Drive,Arlington                ,VA,22202,US,1,211.00,A03,Y
BRMDKZ,4/14/11,5/2/11,5/3/11,IC,INTERCONTINENTAL HOTELS,Intercontinental Tampa FL,4860 W Kennedy Boulevard,Tampa                    ,FL,33609,US,1,92.00,KDX,Y
EJZHWO,4/14/11,5/3/11,5/4/11,MC,MARRIOTT HOTELS,Marriott Dulles Ap,45020 Aviation Dr,Sterling                 ,VA,20166,US,1,211.00,GOV,N
GFRVHG,4/15/11,4/19/11,4/21/11,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,2,77.00,GOV,N
HCQOGF,4/15/11,4/19/11,4/21/11,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,2,77.00,GOV,N
FODVTX,4/15/11,4/19/11,4/20/11,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,1,129.00,C2Q,Y
EHHOJH,4/15/11,4/19/11,4/21/11,HX,HAMPTON INNS,Hampton Inn Youngstown OH,880 N Canfield Niles Road,Youngstown               ,OH,44515,US,2,82.00,A07,N
PQHPOB,4/15/11,4/19/11,4/22/11,GI,HILTON GARDEN INN,Hilton Garden Inn - Westampton NJ,111 Hancock Lane,Mount Holly              ,NJ,08060,US,3,92.00,A01,N
GVAWUI,4/15/11,4/20/11,4/22/11,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,2,123.00,C1K,Y
PXTOXB,4/15/11,4/20/11,4/21/11,HH,HILTON/CONRAD HOTELS,Hilton Salt Lake City Center,255 South West Temple,Salt Lake City           ,UT,84101,US,1,95.00,A0F,N
NHBNHO,4/15/11,4/20/11,4/21/11,RL,RED LION HOTELS,Red Lion Canyon Springs Twin Falls ID,1357 Blue Lakes Blvd North,Twin Falls               ,ID,83301,US,1,77.00,B1K,Y
CVMGEJ,4/15/11,4/20/11,4/21/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,1,120.00,A00,Y
KCEJNX,4/15/11,4/26/11,4/27/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton Bis - Miami FL,1717 N Bayshore Dr,Miami                    ,FL,33132,US,1,128.00,A01,N
GMWMWH,4/18/11,4/18/11,4/19/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Charlotte NC,895 West Trade Street,Charlotte                ,NC,28202,US,1,95.00,A02,N
MVCIJO,4/18/11,4/18/11,4/22/11,ES,EMBASSY SUITES,Embassy Suites Atlanta GA,267 Marietta Street,Atlanta                  ,GA,30313,US,4,132.00,A07,N
NPNZDY,4/18/11,4/18/11,4/19/11,GI,HILTON GARDEN INN,Hilton Garden Inn Tampa Airport Westshor,5312 Avion Park Drive,Tampa                    ,FL,33607,US,1,108.00,A01,N
NDWXVH,4/18/11,4/19/11,4/20/11,CY,COURTYARD BY MARRIOTT,Courtyard South Kansas City MO,500 East 105th Street,Kansas City              ,MO,64131,US,1,99.00,GOV,N
PQHPOB,4/18/11,4/19/11,4/22/11,GI,HILTON GARDEN INN,Hilton Garden Inn - Westampton NJ,111 Hancock Lane,Mount Holly              ,NJ,08060,US,3,92.00,A01,N
JIOQCH,4/18/11,4/20/11,4/21/11,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,131.00,A2D,Y
KMGJCN,4/18/11,4/20/11,4/22/11,HI,HOLIDAY INNS,Holiday Inn Express Fairfax VA,10327 Fairfax Boulevard,Fairfax                  ,VA,22030,US,2,149.00,KNG,N
NFYPAT,4/18/11,4/21/11,4/22/11,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,95.00,GOV,Y
IGQTVO,4/19/11,5/2/11,5/5/11,HH,HILTON/CONRAD HOTELS,Hilton Atlanta And Towers GA,255 Courtland Street Ne,Atlanta                  ,GA,30303,US,3,132.00,A10,N
IOTJCD,4/20/11,4/24/11,4/26/11,GI,HILTON GARDEN INN,Hilton Garden Inn Washington DC,815 14th Street Nw,Washington               ,DC,20005,US,2,211.00,A01,Y
ISEFJZ,4/20/11,4/24/11,4/26/11,AL,ALOFT HOTELS,Aloft Dulles Airpor,22390 Flagstaff Plaza,Ashburn                  ,VA,20148,US,2,111.00,C1K,Y
LAKYHZ,4/20/11,4/24/11,4/29/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,5,120.00,A00,N
JAWHON,4/20/11,4/25/11,4/29/11,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,4,109.00,A01,Y
BDKBUG,4/20/11,4/25/11,4/29/11,UI,UTELL INTERNATIONAL,State Plaza Hotel,2117 E Street Northwest,Washington               ,DC,20037,US,4,211.00,A03,Y
PBZENE,4/20/11,4/25/11,4/27/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,2,211.00,A0P,N
PBZENE,4/20/11,4/25/11,4/27/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,2,211.00,A0P,N
JJGOJB,4/20/11,4/25/11,4/29/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,4,211.00,A05,N
DICOZJ,4/20/11,4/25/11,4/26/11,ES,EMBASSY SUITES,"Embassy Suites Bloomington, MN",2800 American Bl West,Minneapolis              ,MN,55431,US,1,120.00,A09,N
DICOZJ,4/20/11,4/25/11,4/26/11,ES,EMBASSY SUITES,"Embassy Suites Bloomington, MN",2800 American Bl West,Minneapolis              ,MN,55431,US,1,120.00,A09,N
JFXTLX,4/20/11,4/25/11,4/26/11,DR,DRURY INN,Drury Inn And Suites O Fallon IL,1118 Central Park Drive,O Fallon                 ,IL,62269,US,1,99.99,A01,N
PRTLYW,4/20/11,4/25/11,4/26/11,DR,DRURY INN,Drury Inn And Suites O Fallon IL,1118 Central Park Drive,O Fallon                 ,IL,62269,US,1,99.99,A01,N
CJQMMY,4/20/11,4/25/11,4/28/11,ES,EMBASSY SUITES,Embassy Suites Seattle,15920 West Valley Highway,Seattle                  ,WA,98188,US,3,139.00,A03,Y
DEWLEH,4/20/11,4/25/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton Stockton CA,2323 Grand Canal Blvd,Stockton                 ,CA,95207-8233,US,3,80.00,A00,N
DCJDNB,4/20/11,4/26/11,4/28/11,HI,HOLIDAY INNS,Holiday Inn Express Spokane Dwtn WA,N 801 Division St,Spokane                  ,WA,99202,US,2,86.00,STN,Y
JJGOJB,4/20/11,4/26/11,4/29/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,3,211.00,A05,N
HDNSKB,4/21/11,4/25/11,4/26/11,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,102.00,A00,Y
KWEQHI,4/21/11,4/25/11,4/26/11,RZ,RITZ CARLTON HOTELS,Ritz-Carlton Atlanta,181 Peachtree Street Northeast,Atlanta                  ,GA,30303,US,1,132.00,GOV,N
GVIAEH,4/21/11,4/26/11,4/27/11,HI,HOLIDAY INNS,Holiday Inn Exp Stes Yuma AZ,2044 S Avenue 3E,Yuma                     ,AZ,85365,US,1,81.00,KAN,Y
FIQSUQ,4/21/11,4/26/11,4/27/11,IQ,SCANRES HOSPITALITY,Cocopah Resort And,15268 S. Avenue B,Somerton                 ,AZ,85350,US,1,77.00,C2T,N
BCGGPM,4/21/11,4/26/11,4/28/11,HI,HOLIDAY INNS,Holiday Inn Exp Stes Yuma AZ,2044 S Avenue 3E,Yuma                     ,AZ,85365,US,2,81.00,STN,N
MPOENL,4/21/11,4/26/11,4/28/11,WH,W HOTELS,W San Diego CA,421 West B Street,San Diego                ,CA,92101,US,2,131.00,X2D,N
LSRTWE,4/21/11,4/26/11,4/28/11,HI,HOLIDAY INNS,Holiday Inn San Diego Bayside CA,4875 North Harbor Drive,San Diego                ,CA,92106,US,2,131.00,2QN,Y
BXGTMG,4/21/11,4/26/11,4/27/11,BR,RENAISSANCE HOTELS,Renaissance Parc 55 Hotel,55 Cyril Magnin St 5Th And Mkt,San Francisco            ,CA,94102,US,1,150.00,H1K,Y
IKLTVQ,4/21/11,4/26/11,4/28/11,ES,EMBASSY SUITES,Embassy Stes Tampa FL,555 N Westshore Blvd,Tampa                    ,FL,33609,US,2,108.00,A0C,Y
MJRPUV,4/21/11,4/26/11,4/28/11,CP,CROWNE PLAZA HOTELS,Crowne Plaza City Cleveland OH,777 St Clair Ave,Cleveland                ,OH,44114,US,2,89.00,KVN,Y
DANLVK,4/21/11,4/26/11,4/27/11,HG,HOMEWOOD SUITE,Homewood Stes Lexington KY,249 Ruccio Way,Lexington                ,KY,40503,US,1,89.00,A0I,N
EFNTGG,4/21/11,4/26/11,4/27/11,HG,HOMEWOOD SUITE,"Homewood Ste Lexington, KY",2033 Bryant Road,Lexington                ,KY,40509,US,1,89.00,A00,Y
LUNJNX,4/21/11,4/26/11,4/27/11,HY,HYATT HOTELS,Hyatt Place Lexington KY,2001 Bryant Road,Lexington                ,KY,40509,US,1,89.00,KGA,Y
OPHHJX,4/21/11,4/26/11,4/27/11,HY,HYATT HOTELS,Hyatt Place Lexington KY,2001 Bryant Road,Lexington                ,KY,40509,US,1,89.00,QQN,Y
OWRAZS,4/21/11,4/26/11,4/28/11,GI,HILTON GARDEN INN,Hilton Grdn Inn Daytona Beach FL,189 Midway Avenue,Jacksonville             ,FL,32214,US,2,84.00,A01,Y
HJVIRX,4/21/11,4/27/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton El Conquistador Tucson AZ,10000 North Oracle Road,Tucson                   ,AZ,85737,US,1,111.00,A01,N
BHKSLD,4/21/11,4/27/11,4/29/11,KC,KIMCO HOTELS,Monaco Slc A Kimpto - Salt Lake City UT,15 West 200 South,Salt Lake City           ,UT,84101,US,2,95.00,A1Q,Y
DWPCVP,4/21/11,4/27/11,4/29/11,KC,KIMCO HOTELS,Monaco Slc A Kimpto - Salt Lake City UT,15 West 200 South,Salt Lake City           ,UT,84101,US,2,95.00,A1Q,Y
GTSOIC,4/21/11,4/27/11,4/28/11,ES,EMBASSY SUITES,Embassy Suites Tampa Downtown,513 South Florida Avenue,Tampa                    ,FL,33602,US,1,108.00,A02,N
HGAXLO,4/21/11,4/27/11,4/28/11,DT,DOUBLETREE HOTELS,Doubletree Suites Columbus OH,50 South Front Street,Columbus                 ,OH,43215,US,1,94.00,A06,N
GILLRI,4/21/11,4/27/11,4/28/11,DT,DOUBLETREE HOTELS,Holiday Inn Express And Suites Erie PA,One Bigelow Square,Pittsburgh               ,PA,15219,US,1,115.00,A0D,Y
KQLVFN,4/22/11,4/26/11,4/28/11,16,Hampton Inn Fll Cit,Hampton Inn Fll Cit,250 North Andrews Ave,Fort Lauderdale          ,FL,33301,US,2,149.00,A09,N
EXHSDM,4/22/11,4/26/11,4/28/11,HX,HAMPTON INNS,Hampton Inn Youngstown OH,880 N Canfield Niles Road,Youngstown               ,OH,44515,US,2,82.00,A0C,N
NXIKDR,4/22/11,4/26/11,4/27/11,HY,HYATT HOTELS,Hyatt Place Lexington KY,2001 Bryant Road,Lexington                ,KY,40509,US,1,89.00,QHA,N
LQXVFY,4/22/11,4/26/11,4/28/11,ES,EMBASSY SUITES,Embassy Stes Tampa FL,555 N Westshore Blvd,Tampa                    ,FL,33609,US,2,108.00,A0C,Y
KBPPFB,4/22/11,4/26/11,4/29/11,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,3,211.00,KNG,Y
MFUTHH,4/22/11,4/27/11,4/28/11,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,1,77.00,A01,Y
EBOZEB,4/22/11,4/27/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton Chicago And Towers,720 South Michigan Avenue,Chicago                  ,IL,60605,US,1,166.00,A01,N
EBOZEB,4/22/11,4/27/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton Chicago And Towers,720 South Michigan Avenue,Chicago                  ,IL,60605,US,1,166.00,A01,N
ILCRIH,4/22/11,4/27/11,4/29/11,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,2,95.00,B1K,N
OBSJVR,4/22/11,4/27/11,4/29/11,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,2,95.00,B1K,Y
EZIUCE,4/22/11,4/27/11,4/28/11,HX,HAMPTON INNS,"Hampton Ste Pittsburg Dwntwn, PA",1247 Smallman St,Pittsburgh               ,PA,15222,US,1,115.00,A04,Y
EBOZEB,4/22/11,4/28/11,4/29/11,HH,HILTON/CONRAD HOTELS,Palmer House Hilton,17 East Monroe Street,Chicago                  ,IL,60603,US,1,166.00,166.00,N
BSTTDL,4/22/11,5/2/11,5/5/11,BW,BEST WESTERN INTL,Best Western Of Alexandria LA,2720 N. Macarthur Dr.,Alexandria               ,LA,71306,US,3,70.00,C1K,N
MYELEX,4/24/11,4/25/11,4/27/11,IC,INTERCONTINENTAL HOTELS,Intercontinental San Francisco CA,888 Howard Street,San Francisco            ,CA,94103,US,2,150.00,OQG,N
IOTJCD,4/25/11,4/24/11,4/26/11,GI,HILTON GARDEN INN,Hilton Garden Inn Washington DC,815 14th Street Nw,Washington               ,DC,20005,US,2,211.00,A01,Y
OKICNQ,4/25/11,4/26/11,4/27/11,HX,HAMPTON INNS,Hampton Inn  Odessa TX,3923 Jbs Parkway,Odessa                   ,TX,79762,US,1,77.00,A0B,N
BTPBNG,4/25/11,4/26/11,4/28/11,WI,WESTIN HOTELS,"Westin Detroit Metro Detroit, MI",2501 Worldgateway Place,Detroit                  ,MI,48242-6298,US,2,95.00,A1K,N
FVCDWQ,4/25/11,4/26/11,4/27/11,MC,MARRIOTT HOTELS,Marriott at Renaissance - Detroit MI,400 Renaissance Drive,Detroit                  ,MI,48243,US,1,95.00,GOV,N
KZKZNK,4/25/11,4/27/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton El Conquistador Tucson AZ,10000 North Oracle Road,Tucson                   ,AZ,85737,US,1,111.00,A09,N
EBOZEB,4/25/11,4/27/11,4/28/11,HH,HILTON/CONRAD HOTELS,Hilton Chicago And Towers,720 South Michigan Avenue,Chicago                  ,IL,60605,US,1,166.00,A01,N
ODSFYL,4/25/11,4/27/11,4/29/11,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,2,109.00,A01,N
EBOZEB,4/25/11,4/28/11,4/29/11,HH,HILTON/CONRAD HOTELS,Palmer House Hilton,17 East Monroe Street,Chicago                  ,IL,60603,US,1,166.00,166.00,N
IOTJCD,4/25/11,4/28/11,4/29/11,SI,SHERATON HOTELS,Sheraton Reston Hotel VA,11810 Sunrise Valley Drive,Reston                   ,VA,20191,US,1,201.00,K1K,Y
PEAZML,4/25/11,4/28/11,4/29/11,HH,HILTON/CONRAD HOTELS,Hilton Miami Airport And Tower - FL,5101 Blue Lagoon Drive,Miami                    ,FL,33126,US,1,128.00,A04,Y
LBGMLX,4/25/11,5/2/11,5/6/11,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,4,109.00,A01,N
DNJFSN,4/25/11,6/26/11,6/28/11,HH,HILTON/CONRAD HOTELS,Hilton San Francisco,333 O Farrell,San Francisco            ,CA,94102,US,2,150.00,A06,N
IKLTVQ,4/26/11,4/26/11,4/27/11,ES,EMBASSY SUITES,Embassy Stes Tampa FL,555 N Westshore Blvd,Tampa                    ,FL,33609,US,1,216.00,A0C,Y
BEKCKZ,4/26/11,4/27/11,4/28/11,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,102.00,A00,N
OAJUPA,4/26/11,4/29/11,4/30/11,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1K,N
FGNRRV,4/26/11,5/1/11,5/2/11,HX,HAMPTON INNS,Hampton Inn Butte M,3499 Harrison Avenue,Butte                    ,MT,59701,US,1,86.00,A07,N
IRAZIZ,4/27/11,4/28/11,4/30/11,GI,HILTON GARDEN INN,Hilton Garden Inn Las Cruces NM,2550 Don Roser Drive,Las Cruces               ,NM,88011,US,2,79.00,A00,N
MGULLF,4/27/11,5/1/11,5/6/11,HI,HOLIDAY INNS,Holiday Inn Capitol Washington DC,550 C St Sw,Washington               ,DC,20024,US,5,211.00,2DN,N
HVZDDV,4/27/11,5/1/11,5/6/11,YX,SYNXIS CORPORATION,L Enfant Plaza Dc Washington DC,480 L Enfant Plaza Sw,Washington               ,DC,20024,US,5,193.50,B1Q,N
MJYHLB,4/27/11,5/1/11,5/6/11,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,5,211.00,E1K,N
KIVDLB,4/27/11,5/1/11,5/2/11,ES,EMBASSY SUITES,Embassy Suites Detroit Airport MI,8600 Wickham Road,Romulus                  ,MI,48174,US,1,95.00,A02,N
OICIKH,4/27/11,5/1/11,5/2/11,ES,EMBASSY SUITES,Embassy Suites Detroit Airport MI,8600 Wickham Road,Romulus                  ,MI,48174,US,1,95.00,A02,N
HJLWGN,4/27/11,5/1/11,5/2/11,CC,CLARION HOTELS,Bulfinch Hotel Clarion Collect Boston MA,107 Merrimac Street,Boston                   ,MA,02114,US,1,150.00,N1K,N
PEGLQJ,4/27/11,5/2/11,5/3/11,YZ,STAYBRIDGE SUITES,Staybridge Suites Las Vegas NV,5735 Dean Martin Dr,Las Vegas                ,NV,89118,US,1,93.00,SKN,Y
BWCWPE,4/27/11,5/2/11,5/4/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,2,120.00,A02,Y
DWOHBT,4/27/11,5/2/11,5/6/11,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,4,109.00,A01,Y
KLNYKC,4/27/11,5/2/11,5/4/11,GI,HILTON GARDEN INN,Overland Park Hilton Garden Overland Par,5800 College Boulevard,Leawood                  ,KS,66211,US,2,99.00,A09,Y
JFLSHQ,4/27/11,5/2/11,5/5/11,HY,HYATT HOTELS,Hyatt Regency Mccormick Place Chicago IL,2233 S Martin Luther King Dr,Chicago                  ,IL,60616-9985,US,3,166.00,KNG,Y
OWZSZA,4/27/11,5/2/11,5/5/11,HX,HAMPTON INNS,"Hampton Inn And Suites Bastrop, TX",240 South Hasler Blvd,Bastrop                  ,TX,78602,US,3,77.00,A02,Y
PBYGNZ,4/27/11,5/2/11,5/5/11,BW,BEST WESTERN INTL,Best Western Plus Peppertree - Spokane W,3711 S Geiger Blvd,Spokane                  ,WA,99204,US,3,86.00,A1K,Y
FPXVBC,4/27/11,5/3/11,5/5/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,120.00,A0A,Y
IRNION,4/27/11,5/4/11,5/5/11,YX,SYNXIS CORPORATION,Larkspur Hotel Union Square San Francisc,524 Sutter Street,San Francisco            ,CA,94102,US,1,142.00,A1Q,N
IRAZIZ,4/27/11,5/5/11,5/7/11,HX,HAMPTON INNS,"Hampton Suite Las Cruces, NM",2350 East Griggs Avenue,Las Cruces               ,NM,88001,US,2,79.00,A0C,N
FZLROV,4/28/11,5/1/11,5/6/11,HI,HOLIDAY INNS,Holiday Inn Capitol Washington DC,550 C St Sw,Washington               ,DC,20024,US,5,211.00,2DN,Y
GRHFLI,4/28/11,5/1/11,5/5/11,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,4,211.00,C2D,N
POVSFD,4/28/11,5/2/11,5/4/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,2,98.95,A00,N
IKLJWB,4/28/11,5/2/11,5/4/11,HX,HAMPTON INNS,Hampton Inn Glendal - Peoria AZ,8408 West Paradise Lane,Peoria                   ,AZ,85382,US,2,89.00,A06,Y
EHPDOI,4/28/11,5/3/11,5/4/11,SI,SHERATON HOTELS,Sheraton Suites Alexandria,801 North Saint Asaph Street,Alexandria               ,VA,22314,US,1,211.00,I1D,Y
PNDBLV,4/28/11,5/3/11,5/6/11,HI,HOLIDAY INNS,Holiday Inn Capitol Washington DC,550 C St Sw,Washington               ,DC,20024,US,3,211.00,1DN,Y
BRVNQG,4/28/11,5/3/11,5/4/11,HH,HILTON/CONRAD HOTELS,Hilton Minneapolis Bloomington,3900 American Blvd West,Minneapolis              ,MN,55437,US,1,120.00,A03,N
GGSHDO,4/28/11,5/3/11,5/5/11,HH,HILTON/CONRAD HOTELS,Hilton Minneapolis Bloomington,3900 American Blvd West,Minneapolis              ,MN,55437,US,2,120.00,A02,N
JBZVGP,4/28/11,5/3/11,5/5/11,ES,EMBASSY SUITES,Embassy Suites Detroit Airport MI,8600 Wickham Road,Romulus                  ,MI,48174,US,2,95.00,A02,Y
ILAJWC,4/28/11,5/3/11,5/4/11,CY,COURTYARD BY MARRIOTT,Courtyard Marriott Ft Worth TX,6400 Overton Ridge Blvd,Fort Worth               ,TX,76132,US,1,138.00,GOV,N
POVSFD,4/28/11,5/4/11,5/6/11,RA,RAMADA INNS,Ramada Plz Ojibway Sault Sainte Marie MI,240 West Portage Ave,Sault Sainte Marie       ,MI,49783,US,2,70.00,NDD,N
DQPASH,4/29/11,4/30/11,5/3/11,DR,DRURY INN,Drury Inn Suites Jackson Ridgeland MS,610 East County Line Road,Ridgeland                ,MS,39158,US,3,77.00,A07,N
HLBCRV,4/29/11,4/30/11,5/3/11,DR,DRURY INN,Drury Inn Suites Jackson Ridgeland MS,610 East County Line Road,Ridgeland                ,MS,39158,US,3,77.00,A06,N
NULYDK,4/29/11,5/1/11,5/3/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,2,120.00,A00,N
BMHQOE,4/29/11,5/2/11,5/3/11,HX,HAMPTON INNS,Hampton Inn Marietta OH,508 Pike Street,Marietta                 ,OH,45750,US,1,80.00,A0D,N
JAPVVI,4/29/11,5/3/11,5/4/11,BW,BEST WESTERN INTL,Best Western Plus Great North,1345 First Street,Havre                    ,MT,59501,US,1,77.00,A1Q,N
LBHQPV,4/29/11,5/3/11,5/6/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,3,120.00,A0C,N
BMHQOE,4/29/11,5/3/11,5/4/11,FN,FAIRFIELD INN,Fairfield Ashland KY,10945 Route 60,Ashland                  ,KY,41102,US,1,77.00,GOV,N
JAPVVI,4/29/11,5/4/11,5/5/11,HI,HOLIDAY INNS,Holiday Inn Great Falls I-15 MT,400 10Th Avenue South,Great Falls              ,MT,59405,US,1,77.00,KNG,N
IRVJSE,4/29/11,5/4/11,5/5/11,CP,CROWNE PLAZA HOTELS,"Crowne Plaza Syracuse, NY",701 Genesee Street,Syracuse                 ,NY,13210,US,1,93.00,KNG,N
NDDJQG,4/29/11,5/4/11,5/5/11,HI,HOLIDAY INNS,Holiday Inn Central Washington DC,1501 Rhode Island Ave Nw,Washington               ,DC,20005,US,1,211.00,KNG,Y
BMHQOE,4/29/11,5/4/11,5/5/11,DT,DOUBLETREE HOTELS,Doubletree Columbus Worthington,175 Hutchinson Avenue,Columbus                 ,OH,43235,US,1,94.00,A02,N
KFWMLF,4/29/11,5/4/11,5/5/11,HI,HOLIDAY INNS,Holiday Inn Hotel - Pearl MS,110 Bass Pro Drive,Pearl                    ,MS,39288,US,1,77.00,KON,N
KFWMLF,4/29/11,5/4/11,5/6/11,HI,HOLIDAY INNS,Holiday Inn Hotel - Pearl MS,110 Bass Pro Drive,Pearl                    ,MS,39288,US,2,77.00,KON,Y
LYEQNT,4/29/11,5/9/11,5/10/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Durango CO,501 Camino Del Rio,Durango                  ,CO,81302,US,1,93.00,A02,N
BWCWPE,5/2/11,5/2/11,5/5/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,3,120.00,A02,N
IGQTVO,5/2/11,5/2/11,5/5/11,HH,HILTON/CONRAD HOTELS,Hilton Atlanta And Towers GA,255 Courtland Street Ne,Atlanta                  ,GA,30303,US,3,132.00,A10,N
POVSFD,5/2/11,5/2/11,5/4/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,2,98.95,A00,N
CLNXHI,5/2/11,5/3/11,5/4/11,MC,MARRIOTT HOTELS,Marriott at Renaissance - Detroit MI,400 Renaissance Drive,Detroit                  ,MI,48243,US,1,95.00,GOV,N
CLNXHI,5/2/11,5/3/11,5/4/11,MC,MARRIOTT HOTELS,Marriott at Renaissance - Detroit MI,400 Renaissance Drive,Detroit                  ,MI,48243,US,1,95.00,GOV,N
DBLPRC,5/2/11,5/4/11,5/5/11,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,131.00,B1K,Y
HCVVTS,5/2/11,5/4/11,5/5/11,MC,MARRIOTT HOTELS,Marriott Crystal Gateway - Arlington VA,1700 Jefferson Davis Highway,Arlington                ,VA,22202,US,1,211.00,GOV,N
POVSFD,5/2/11,5/4/11,5/6/11,RA,RAMADA INNS,Ramada Plz Ojibway Sault Sainte Marie MI,240 West Portage Ave,Sault Sainte Marie       ,MI,49783,US,2,70.00,NDD,N
EMDGGD,5/2/11,5/4/11,5/5/11,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1K,N
CMSJPI,5/2/11,5/5/11,5/6/11,HX,HAMPTON INNS,Hampton Inn Laredo Tx,7903 San Dario,Laredo                   ,TX,78041,US,1,78.00,A04,Y
OAGVLC,5/2/11,5/5/11,5/6/11,MC,MARRIOTT HOTELS,Marriott Crystal Ct - Arlington VA,1999 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,211.00,GOV,Y
LMVRRF,5/2/11,5/5/11,5/6/11,HY,HYATT HOTELS,Hyatt Place Roanoke Arp VA,5040 Valley View Blvd North,Roanoke                  ,VA,24012,US,1,99.00,KNG,Y
GICTFD,5/2/11,5/8/11,5/12/11,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,4,131.00,B2D,Y
